sentence_id; toponyms_list; nearby_abbreviations 
50468; Порья Губа;  
50469; Ворссунсалми, Первомайской улицы, Сортавала;  
50470; Ворссунсалми, Заречье;  
50471; Ворссунсалми, Заречье;  
50472; Ройхансаари;  
50473; Хелюлянйоки, Турпаанниэми;  
50474; Хелюлянйоки, Виссаринлахти;  
50475; залива Виссаринлахти; у 
50476; Найслахти;  
50477; Белого моря, Ивановский ручей;  
50478; Белого моря;  
50479; Белого моря;  
50480; Порья Губа, Долгой губой; с 
50481; Порья Губа, Шогуйречка; к 
50482; Шогуйозера, Лёвгубу, Ловгубу, Белого моря;  
50483; Порья Губа, Шомбареку; к 
50484; Порья Губа; к 
50485; Порья Губа, Шогуйречкой; к 
50486; Педуниха;  
50487; Белом море, Кандалакшу;  
50488; Порья Губа, Черняиха; с, к 
50489; Порья Губа, Глубокий наволок, Глубокой губой; с, у, к 
50490; Порья Губа;  
50491; Белого моря, Порья Губа;  
50492; Порья Губа, Белого моря, Наумиха; к 
50493; Порья Губа, Ильинской избой; с, к 
50494; Порья Губа, Которанском наволоке; к 
50495; Порья Губа, Ильинской губы;  
50496; Белом море, Порья Губа, Ильинской губе;  
50497; Порья Губа, Белого моря, Екоканского озера; с, к 
50498; Порья Губа, Рошутин наволок; к 
50499; Порья Губа, Плешков наволок, Белого моря, Плешковым наволоком, Плешкова губа, Плешкова; к, с 
50500; Порья Губа;  
50501; Порья Губа, Никольской избой, Белого моря, Николькой губой; с, у, к 
50502; Белого моря, Порья Губа; к 
50503; Мель Белого моря, Порья Губа; к 
50504; Белом море, Пентельского наволока;  
50505; Валегин ручей; с 
50506; Белого моря, Порья Губа; у, с 
50507; Белом море, Порья Губа;  
50508; Порьеи, Кукуев, Кокуева монастыря, Кандалакшский монастырь, Кольском Севере; у 
50509; Горелом острове, Горелый, Кольском Севере;  
50510; Медвежьем острове;  
50511; Белом море;  
50512; Порьей Губы;  
50513; Порьей Губы;  
50514; Порьей Губы;  
50515; Порьей Губы;  
50516; Порьей Губы;  
50517; Порьей Губы, Глубокий наволок; к 
50518; Губа Белого моря, Порьей Губы;  
50519; Порьей Губы;  
50520; Белого моря, Кандалакши, Порьегубскому угодью; межа 
50521; Белого моря, Умбы, Порьегубскому угодью, Шомбач, Умба, мыс Тарбнаволок, Тарвнаволок; о, межа, к, мыс 
50522; Каранкооя; к, г 
50523; Кааламо, Рюттю, Маткаселькя;  
50524; Кааламо, Рюттю, Маткаселькя;  
50525; Найсниэми, Риеккалансаари;  
50526; Риеккалансаари, Лукасаари;  
50527; Туриккалахти;  
50528; Парола; у 
50529; Риеккалансаари, Лейрсаари;  
50530; Риеккалансаари, Сяркиниэми;  
50531; Онттолансаари, Риеккалансаари;  
50532; Онттолансаари, Ламберг;  
50533; Онттолансаари, Риеккалансаари, Пилккинен;  
50534; Токкарлахти, Риеккалансаари;  
50535; Риеккалансаари, Токкарлахти;  
50536; Риеккалансаари, Оявойс, Тукианмяки;  
50537; Риеккалансаари, Телкинниэми;  
50538; Риеккалансаари, Телкинниэми, Похъюс;  
50539; Риеккалансаари, Риэмулахти;  
50540; Хонкасалонселькя, Похъюс;  
50541; Янисъярви;  
50542; Янисъярви;  
50543; Порья Губа, Порью, Царево;  
50544; Порья Губа;  
50545; Порья Губа;  
50546; Порьяреке, Порья Губа;  
50547; Порьяреке, Порья Губа;  
50548; Ладожского озера;  
50549; Ладожского озера;  
50550; Янисъярви, Алалампи;  
50551; Янисъярви, Алалампи;  
50552; Ляппяярви;  
50553; Сортавала—Вяртсиля;  
50554; Сортавала—Вяртсиля;  
50555; Куоккаярви;  
50556; Куоккаярви;  
50557; Куоккаярви, Куокканиэми;  
50558; Куоккаярви, Куокканиэми;  
50559; Ляппяярви;  
50560; Ляппяярви;  
50561; Белом море, Порья Губа; к 
50562; Белого моря, Порья Губа, Глубокий наволок, Глубоково, Черняиха; о, к 
50563; Белого моря, Порья Губа; к 
50564; Хелюлянйоки;  
50565; Белого моря, Порья Губа;  
50566; Хейноя;  
50567; Хейноя;  
50568; ;  
50569; Белого моря, Порья Губа;  
50570; Белого моря, Порья Губа;  
